,poi_id,location_name,longitude,latitude,raw_visit_counts,date_start
232,dcb8c106-67cf-4c0b-a7ce-ca80a1a00296,CVS,-86.90549399999998,40.38835200000001,46,2020-11-02
233,45d1c0e8-7277-438c-bc99-916daedfe430,Walgreens,-86.905344,40.389201,68,2020-11-02
234,886fff88-04f8-402d-8301-7945d8c9da25,Walgreens,-86.876614,40.416931,75,2020-11-02
235,efe9415e-f951-48e4-91b5-4ae98941e200,CVS,-86.914864,40.433099,68,2020-11-02
236,a0de538a-2b55-4b5c-b3d3-535786950e47,CVS,-86.858746,40.416753,83,2020-11-02
237,1a8f7e2d-cca5-4046-87f5-6f079ebeec58,Walgreens,-86.91634499999998,40.45399000000001,175,2020-11-02
238,c576a1ad-6df8-4ed0-9afc-7d8be03538ce,CVS,-86.914674,40.453838,156,2020-11-02
239,3ee7dbea-c11a-402d-8468-1afa7608b751,CVS,-86.846587,40.418139,43,2020-11-02
240,a883b43b-98f1-41f9-848a-784676f45e5e,CVS,-86.84640999999998,40.418082,82,2020-11-02
241,8356e322-7352-4c17-8d42-87ec72e945e5,Walgreens,-86.839794,40.416498,165,2020-11-02
242,d2c7f58d-f654-42f0-9a40-17145488ae46,Medicap Pharmacy,-86.837689,40.403952,45,2020-11-02
243,c0ebf8a2-7584-4d52-aaac-1c8fcdf7deac,ULTA Beauty,-86.841375,40.41197800000001,56,2020-11-02
244,ef89e8b9-02b4-4a02-b61a-960bfc50033d,Sally Beauty Supply,-86.854282,40.400367,49,2020-11-02
245,5d132d72-de89-4916-88a6-fdd3481d2daa,Eyecare Experience,-86.863191,40.368594,30,2020-11-02
246,53eab2ec-44f0-4cb3-982a-edfeee8076a6,Mather Vision Group,-86.881986,40.424425,46,2020-11-02
247,87141f79-4aa4-4dcd-ac65-577a30544705,Evans Piggott & Finney PMU,-86.910847,40.42469000000001,4,2020-11-02
248,eecd36ca-9619-4185-bd44-53104949a28f,Norman & Miller Eyecare,-86.836575,40.425281,27,2020-11-02
249,e1b79b89-2b0c-480b-833d-e2ab6b1dd992,Lafayette Vision Care,-86.86101500000002,40.410481,41,2020-11-02
250,f2f92a37-928c-47c7-b8d3-158e474569a1,David O Magnante MD Magnante Eye Care,-86.831986,40.404176,9,2020-11-02
251,f71f6a4b-37fc-4c9e-8ee3-4450d5dc8e5c,Eyeglass World,-86.855805,40.393799,27,2020-11-02
252,a22166ed-e611-436f-9f09-035de2581487,Evans Piggott & Finney Eye Care Group,-86.838094,40.399043,52,2020-11-02
253,018635a3-3f1a-49bc-ae1b-42b98bc529e9,GNC (General Nutrition Centers),-86.929474,40.425385,36,2020-11-02
254,4e6815da-c9e1-41b6-a2d2-d15bef86275b,The Vitamin Shoppe,-86.857534,40.418227,53,2020-11-02
255,7acde9ff-e8bd-4b4a-9f16-7747cfd21c9f,Mobile Limb & Brace,-86.961428,40.446879,4,2020-11-02
256,1f6dfba2-5b78-48b5-9d3e-e9c91d99d4a0,Bionic,-86.843113,40.418251,16,2020-11-02
257,78fd0468-5a87-4d79-80fd-d9bc75766c4f,American Orthopedic Prosthetic,-86.852404,40.409145,22,2020-11-02
258,406167eb-d469-402d-aed2-af7f5ddb30ad,Miracle-Ear,-86.837125,40.399079,17,2020-11-02
259,141fc920-22f7-4212-b911-6dc4dfa1d5d7,Midwest Brace & Limb,-86.836221,40.398947,69,2020-11-02
260,a1461cef-7e23-4e27-8dca-3ec4611194cf,Murphy USA,-86.857508,40.366103,245,2020-11-02
261,f5a91505-fd58-430c-8640-51210983e15f,Marathon,-86.761326,40.524846,73,2020-11-02
262,cea07092-fda1-4b19-a384-e1d1a0c21b58,Gas America Service,-86.867793,40.501976,88,2020-11-02
263,32c492e6-4e83-4c56-ab33-1e2368893c8e,Speedway,-86.86805,40.502114,330,2020-11-02
264,b2e6dffc-f572-4bdf-b233-c543517e5b7f,Marathon,-86.943005,40.468017,25,2020-11-02
265,cf17ec3c-d87d-460d-bacc-cff3f32bc123,Marathon,-86.939559,40.467588,86,2020-11-02
266,e370e93c-3b5f-43ff-ac50-2965dcad9106,Shell Oil,-86.892746,40.414009,23,2020-11-02
267,c8e7aebb-1590-45c4-9c53-712959bc1732,Marathon,-86.88623299999998,40.420225,134,2020-11-02
268,36d0eb09-30f9-444e-b53e-f17331ccfd49,Speedway,-86.90355699999998,40.390607,123,2020-11-02
269,5b7de29b-aa06-4fdc-a636-eb0b979337e2,Shell Oil,-86.904617,40.39057,116,2020-11-02
270,f5d2eb79-b032-45f0-a295-e168146646f9,Marathon,-86.896506,40.384105,135,2020-11-02
271,b9fbdef9-ec01-4d38-93f7-1a865975ea92,Lafayette Bottled Gas,-86.89179,40.387496,29,2020-11-02
272,7444f19d-823b-4614-b9d3-4172e052add6,Marathon,-86.904107,40.259047,70,2020-11-02
273,2ae6ca98-4b98-4dd4-9f24-628f901347d8,Shell Oil,-86.865321,40.432376,46,2020-11-02
274,3b2eaf0c-f210-4e1f-9c2d-090b7f3f0a02,Speedway,-86.876005,40.426727,96,2020-11-02
275,259b40d3-fc5e-4d44-8772-4743baa60571,Speedway,-86.861823,40.394938,82,2020-11-02
276,9a2c334c-cc16-4bbc-8429-02fbb3ebea90,Marathon,-86.882633,40.395068,65,2020-11-02
277,f5652f55-3fd6-436e-9e26-11857df799ce,Speedway,-86.902152,40.42093,96,2020-11-02
278,31913f4d-c116-4628-833a-650413de158b,BP,-86.77776300000002,40.374811,43,2020-11-02
279,ab2802c9-be59-4d20-af59-752928663bdc,Shell Oil,-86.780233,40.373545,245,2020-11-02
280,9f905ac9-9090-4d44-b254-b8710c3dda2e,Speedway,-86.8247,40.416896,296,2020-11-02
281,18d50341-428a-4f1c-bb59-1524c3701193,Luke,-86.824012,40.416919,122,2020-11-02
282,2b447a65-d057-4c99-8589-cbc825a6a294,BP,-86.87122099999998,40.395826,101,2020-11-02
283,3f0a62da-6274-4e9f-9147-1a9a9d28f7a5,Marathon,-86.84621800000002,40.457862,69,2020-11-02
284,eb295d0f-b1d8-48c9-add1-0d317c6e83e8,Marathon,-86.869049,40.443304,63,2020-11-02
285,6f1f983d-cce1-4002-93e8-a925d1ce9868,Village Pantry,-86.869013,40.443202,31,2020-11-02
286,14a9d45c-d441-483b-93e8-cc4c926acd80,Shell Oil,-86.91399799999998,40.431651,93,2020-11-02
287,759d1aa7-fe16-4396-8fdf-6b2ac717a4e9,Shell Oil,-86.825502,40.418284,193,2020-11-02
288,5186df96-b478-4a8a-af63-9bdc9d8c9d96,Speedway,-86.935733,40.464623,126,2020-11-02
289,a7690e02-c5d4-4fe0-8a43-3591ac6dafca,Speedway,-86.85777399999998,40.421111,156,2020-11-02
290,9c585b2b-d970-4892-9a1c-1cbb93a7fda8,Marathon,-86.837969,40.403414,23,2020-11-02
291,56edf2f4-e268-44e6-8a53-c4b3f27a2409,Sam's Club Fuel Center,-86.838327,40.415218,682,2020-11-02
292,ec8cd731-b6c4-4607-937b-a9bd5a0fd4de,Marathon,-86.861028,40.417704,85,2020-11-02
293,d0eec178-4bc3-4c94-8601-9759a6a4a46d,Speedway,-86.839473,40.388708,182,2020-11-02
294,cef571ad-c029-48fb-822e-9b3396f637f5,Marathon,-86.858746,40.38224,82,2020-11-02
295,cb3e28b1-a592-49df-990e-0f2a5e3ecd77,Phillips 66,-86.869098,40.502553000000006,114,2020-11-02
296,27dd04a2-2262-4544-b7b9-21d9782cf961,Casual Male XL,-86.85731700000002,40.397171,12,2020-11-02
297,85f37e31-6c9f-47b1-9181-3f2c5894b069,The Men's Wearhouse,-86.841403,40.416413,68,2020-11-02
298,3bf9e6f7-d608-412e-ae43-601d4aa1d304,Cato Fashions,-86.901608,40.386346,28,2020-11-02
299,eab3c1d1-9bc3-4876-9063-ff76d0638852,Chico's,-86.91242700000002,40.454169,17,2020-11-02
300,8a78b08c-0a30-4013-9f2f-2eb059dfa323,David's Bridal,-86.84135400000002,40.412842,5,2020-11-02
301,bc67e46e-eb87-4810-b431-0d3c1f37df0c,Burlington,-86.841939,40.41425,40,2020-11-02
302,dfcc950b-3644-413d-941e-930bbf7502cd,Batchelor's Beauty Basket & Wig Shop,-86.903628,40.379128,7,2020-11-02
303,10d80717-8aff-4524-90bb-8c8e9ca9efe6,Kenny's Shoe Repair & Orthopedic,-86.872766,40.411936,44,2020-11-02
304,aa0c05aa-5a18-4e3b-8150-cb4d5fe9b24f,Fleet Feet Sports,-86.91161,40.45404600000001,22,2020-11-02
305,79a01097-356a-4235-beeb-ef8e2891fb08,Red Wing Shoes,-86.848488,40.395006,16,2020-11-02
306,eba8981b-0cc4-4186-994b-7de72f33ab14,Shoe Carnival,-86.85282600000002,40.396423,22,2020-11-02
307,789664dc-3f36-444b-adc3-b49e881e9e39,Stall and Kessler's Diamond Center,-86.89330799999998,40.418107,26,2020-11-02
308,18b4347d-e1d7-41cb-9a31-783e74ec0e4d,Goldstone Jewelry,-86.89092600000002,40.421969,8,2020-11-02
309,993dcc74-0b30-44be-abe2-8afb70e55e9b,Schrader's Jewelry & Watch Repair,-86.877394,40.433183,38,2020-11-02
310,208d6591-a054-4ace-bc2e-f01bce09179f,Vierk's Fine Jewelry & Exchange,-86.877584,40.416625,10,2020-11-02
311,6f382853-fdf9-45fe-a86f-5c9ae3f5fdef,Golden Lion Engagement Rings,-86.855807,40.400046,27,2020-11-02
312,9813f84c-34ee-4d9d-9273-e5e76a059541,Zales,-86.85385,40.392574,8,2020-11-02
313,63db7738-df35-41fd-b8ed-7d95da9e53da,Indian & International Grocery,-86.91941,40.453661,18,2020-11-02
314,55c2451b-4ae3-4154-bb5f-42a8ef01a133,Virtuous Cycles,-86.885588,40.419647,30,2020-11-02
315,3712531d-bc07-40cc-b721-cdbf2d8c074f,Emergency Response Gear & Embroidery,-86.858682,40.4281,32,2020-11-02
316,6c0e392d-b15c-419d-989e-6a9e04d0939c,Schugawards Com,-86.861785,40.394447,2,2020-11-02
317,ebaeb0a8-011d-4420-b575-b7a17bce82df,Hodson's Bay Company,-86.89963900000002,40.423503,264,2020-11-02
318,b6ed8d87-cfc8-48bf-a5ed-464b7d845eca,Geneo's Hunting And Fishing,-86.878893,40.414142,48,2020-11-02
319,9640295b-301c-45a8-ae21-adad43ed7c80,Four Guns,-86.86024,40.417976,79,2020-11-02
320,8a0c036f-550d-4801-a24f-de1d2cc8ef29,Jazz Action Heroes Mural,-86.892599,40.414586,8,2020-11-02
321,c1331101-4c94-4b10-87cd-2dd9747103e4,Infinity Toys and Collectibles,-86.88754300000002,40.418936,10,2020-11-02
322,6154cb5a-f856-44be-a3b1-4fdf3f045e64,Alpha Billiards,-86.958835,40.439672,17,2020-11-02
323,024f86b8-ed86-4973-9b08-7b4e4a241099,Merlin's Beard,-86.88562900000002,40.418936,28,2020-11-02
324,14d6814f-3e2e-42d5-aafc-e6ec2182c0da,Romney Toy Shop,-86.903603,40.251188,30,2020-11-02
325,92e15a83-33b3-4a24-8067-1d73efc7c29f,GameStop,-86.826004,40.413528,136,2020-11-02
326,879f295d-9a68-4a85-8484-27653763241d,GameStop,-86.90134599999998,40.421344,10,2020-11-02
327,7f0f01cd-8f7c-46ab-9d00-5bb9abcc96d8,Smith's Coins,-86.85713100000002,40.42955900000001,26,2020-11-02
328,f33961da-6d70-4eb7-b653-e9356e470dbb,Hobby Lobby Stores,-86.841549,40.412433,299,2020-11-02
329,e715fa9f-930b-419b-b04d-8e73de43f640,Spurlock Bud Enterprises,-86.851139,40.411014,47,2020-11-02
330,7a3716af-1ef5-438c-9d95-a1472d156c99,Rc Hobbies Plus,-86.851913,40.403166,33,2020-11-02
331,48efe2e4-70c6-41de-9311-49be1e4db373,J & S Sports Cards,-86.879082,40.416784,20,2020-11-02
332,d52bbff2-8844-4cb4-af10-c4cdd1a55a11,CD Land,-86.860188,40.421289,70,2020-11-02
333,3d33005f-641b-450a-9ba5-812a6f2ae667,Michaels Stores,-86.853561,40.40051500000001,6,2020-11-02
334,a638400b-f997-43ca-9ed0-059c9201aec4,Main Street Mercantile Warehouse,-86.877739,40.42648,26,2020-11-02
335,37ab0ce7-9e34-41fe-8a6d-ea7f782c7936,Walnut Street Traditions,-86.767902,40.374501,14,2020-11-02
336,74c077b3-aa3f-4073-bbca-a20016ebc101,Mitchell Fabrics,-86.85212800000002,40.42265,63,2020-11-02
337,17eef966-6e57-4528-989e-f1daa921e169,Jo-Ann Fabric and Craft Stores,-86.856945,40.420977,249,2020-11-02
338,bcc41f12-5206-49c0-bfbb-e9e9a81b8eb5,MiKri World,-86.86081,40.420698,62,2020-11-02
339,8b3217ba-57a5-447b-8e01-56daf2fe1324,Klaverenga Guitar & Piano Studio,-86.891074,40.419061,16,2020-11-02
340,2f807201-0021-48f0-816d-ea674709c2c4,Brent's Bench,-86.89259,40.414572,19,2020-11-02
341,1f1329e7-469b-44cb-8e62-eccfa52d7ee0,Marla's Music Shoppe,-86.860949,40.412047,51,2020-11-02
342,b93a1f33-2caf-4b2c-a87c-abfd055b039c,Quinlan & Fabish Music Company,-86.857093,40.430074,33,2020-11-02
343,df32007c-fc28-4e9e-b11f-c4f0dea51936,McGuire Music & Sound,-86.857275,40.416735,61,2020-11-02
344,be6db375-64e9-4c03-8ce3-94fa445258ee,Don's Guitars,-86.851625,40.41855,47,2020-11-02
345,11bba9ec-d2f9-44ab-ac4d-84b9654fc011,Main Street Books,-86.892152,40.419313,12,2020-11-02
346,9fbe993a-fbf8-4e1c-90db-50a30e3ff973,Second Flight Books,-86.872567,40.430572,23,2020-11-02
347,2d3f75df-b081-4d70-8127-ce7a76bf20ab,Castle Comics & Cards,-86.89452800000002,40.396541,23,2020-11-02
348,0ee65e77-52a3-499b-b936-c6edb7b5c3c3,Von's Book Shop,-86.908633,40.423738,53,2020-11-02
349,b43942ac-6ded-40aa-a0b8-2f905291dafd,University Book Store,-86.910108,40.424258,255,2020-11-02
350,5adeb84c-9bd9-4859-8c1f-5609a2640368,University Book Store,-86.91490300000002,40.432691,57,2020-11-02
351,6f5a75a0-ff62-4dc4-aa3a-d4a82dc97272,BlueMoon Comics Strikes Back,-86.868686,40.401752,26,2020-11-02
352,acfaa1c0-0175-4251-8d8e-ee35832cbd7a,Ivy Tech Bookstore,-86.839933,40.383582,57,2020-11-02
353,1ba28ef8-c63b-40f8-b120-0836624d4ae4,Barnes and Noble,-86.853121,40.394702,200,2020-11-02
354,00529b9c-54fe-4690-b319-48cf4c9eb226,Carpenter's Son,-86.837806,40.399837,30,2020-11-02
355,c8a49a28-e25f-4731-9651-8d69bd955a51,T.J. Maxx,-86.84168299999997,40.413654,205,2020-11-02
356,54bec09b-340a-4428-81dc-aa81c5c17ee4,Target,-86.847418,40.420087,987,2020-11-02
357,9df8891c-8a87-4129-9f95-5297c998f206,Gordmans,-86.841718,40.415519,35,2020-11-02
358,6dee49a6-7cc4-49e5-ad58-7573654eebed,Citi Trends,-86.844665,40.389091,40,2020-11-02
359,072d33a1-17cf-4ad7-ac91-3efb70810c3a,Walmart,-86.859323,40.364838,1757,2020-11-02
360,c415f93a-93f9-4a78-9e71-510509a0cfe6,Dollar General,-86.96154,40.457394,97,2020-11-02
361,8d3faee7-ff89-4193-a644-ca0e672550e7,Dollar Tree,-86.960049,40.466861,101,2020-11-02
362,eae6fd9e-ef4e-4264-bde5-c80ed9421725,Walmart,-86.932839,40.457041,858,2020-11-02
363,8394b444-cb31-4fcd-9f29-702ec4abe358,Dollar General,-86.906247,40.387196,95,2020-11-02
364,40832d0b-ff34-4650-807f-f7cb32fb5ca6,Dollar Tree,-86.901083,40.386333,234,2020-11-02
365,dbd4f82b-9dcd-4c3e-9860-2adac6a57a45,Dollar General,-86.875173,40.380823,106,2020-11-02
366,d256f52e-8fd1-43e8-baf9-61de7a6c45e9,Dollar General,-86.904487,40.257871,74,2020-11-02
367,dc7ba849-b6f9-489a-b1a2-feaa3399e8bf,Dollar General,-86.87024699999998,40.431238,118,2020-11-02
368,23414628-f70a-4805-b4be-a9136ee1e50c,Dollar Tree,-86.880394,40.394435,151,2020-11-02
369,5ea3b556-36d3-4cda-8a65-79b5aaa7bfd3,Discount Den,-86.908162,40.423409,65,2020-11-02
370,b378501b-625d-442e-9373-18b1bb52fef1,Dollar General,-86.77731999999997,40.373679,91,2020-11-02
371,3bb04ee2-8ce4-44a4-b794-6e71605feab8,Walmart,-86.827528,40.413167,1611,2020-11-02
372,7d5c8eb8-965a-4ae2-b93d-a9c0ec68d070,Dollar General,-86.869438,40.397136,58,2020-11-02
373,1004e614-b351-4f00-a66e-7cd609a60f93,Big Lots Stores,-86.869331,40.397474,316,2020-11-02
374,bcfba1b1-431c-4f72-beca-530e46403ab2,Dollar General,-86.87548100000002,40.413989,65,2020-11-02
375,e36ae8e4-79d9-4fbb-8ecd-c2d61df57d02,Dollar General,-87.04365,40.34701,65,2020-11-02
376,2a0b6fe6-3efb-4403-8379-40b8107be95b,Dollar General,-86.837767,40.41924,115,2020-11-02
377,f1b7e58c-7261-48ef-8dc6-31626c7edae8,The Excel Group,-86.90695,40.454076,47,2020-11-02
378,48c895b6-48c7-460d-ab8b-0f0a3593bb27,Dollar Tree,-86.841414,40.413095,199,2020-11-02
379,0b58ac46-4eb9-4d39-992d-c56b05dbd885,Tuesday Morning,-86.85624,40.420974,35,2020-11-02
380,9e50385c-a060-4050-9f82-debc3e4b9fbf,Five Below,-86.841468,40.415928,54,2020-11-02
381,90585b48-653d-49d6-bfed-cc1a4f23852f,Sam's Club,-86.83763499999998,40.413621,1091,2020-11-02
382,6bcbd8cd-444f-47a2-a1a4-243d2b575ab9,American Welding & Gas,-86.847091,40.402458,18,2020-11-02
383,2fdd4910-4582-45a2-adbc-0766838768e3,Ollie's Bargain Outlet,-86.845138,40.388175,123,2020-11-02
384,9875e077-480e-41de-86d1-58f8190f4f64,Tractor Supply Company Tsc,-86.832034,40.386249,51,2020-11-02
385,6773d632-7bd1-445f-8c9d-5924bcb866fa,Lafayette Flower Shoppe And Gifts,-86.874716,40.36622,325,2020-11-02
386,a07ca19f-c8ea-4e83-aed8-4ee3fb0bc22b,Roth Florist,-86.892053,40.419311,8,2020-11-02
387,3dd3e98f-8836-42d4-82ce-34df37b63a27,Julie's Flowers,-86.88735600000003,40.419378,42,2020-11-02
388,51504270-8fa3-4a30-b279-d372674f3e2b,Adam And Eve Flowers And Balloons,-86.871599,40.43045,72,2020-11-02
389,f94e181b-c1f0-4dfe-a037-b8016602d6d5,Valley Flowers,-86.895386,40.395407,33,2020-11-02
390,67f07c0e-b266-44fa-91ca-97055f268be8,Buds Balloons & Baskets Too,-86.90420400000002,40.421261,28,2020-11-02
391,976680f7-e8c1-4540-ab76-5c1e3bb5fc3c,Rubia Flower Market,-86.903075,40.421827,22,2020-11-02
392,59ef5f7e-3796-4469-840f-a6d553a2282b,Wright Flower Shop,-86.924068,40.453052,48,2020-11-02
393,bce7508f-f51f-4824-9da7-db1429574666,All Flowers World Wide,-86.861864,40.406636,7,2020-11-02
394,ac324110-8134-43b8-b9d5-9a1f7cec6033,Sharon's Flowers,-86.861858,40.40661,19,2020-11-02
395,257aee1f-a415-49c5-9013-5a203a318a84,Flower Experience,-86.87825,40.41715900000001,26,2020-11-02
396,90e4458d-2199-4ee4-88b8-27951953eacf,Blooms & Petals Fresh Flowers & Gifts,-86.87820699999997,40.417136,9,2020-11-02
397,e5f52dc6-e0bd-4605-a601-b018747d2c00,Bennett's Greenhouse,-86.840468,40.402405,68,2020-11-02
398,9c004eb5-3299-4e47-86b5-6049505007be,Lincoln,-86.800152,40.426512,9,2020-11-02
399,17b4af2d-d308-4f8f-b7f0-86b3062e466c,Cartridge World,-86.815331,40.414993,42,2020-11-02
400,537eb5b4-6969-4420-8f7d-36b11cd93ccf,Commonwealth Technology,-86.860139,40.413719,19,2020-11-02
401,ed655ca5-92c1-40e3-b637-55c8451c3c01,Lafayette Copier Sales & Service,-86.852533,40.413244,20,2020-11-02
402,fadcbaf7-76ec-4acb-8007-40ab1a817e4b,Office Depot,-86.84170300000002,40.414726,117,2020-11-02
403,dfbe7f80-a9f0-44df-b801-c72e867c2184,Typewriters Plus,-86.883556,40.418759,41,2020-11-02
404,44df2e7d-4462-4bef-bf0a-5b5da469c261,Staples,-86.853561,40.400425,111,2020-11-02
405,8a447926-3996-48c1-9c3b-894929a3c863,Grateful Heart Gallery and Gifts,-86.888977,40.419337,68,2020-11-02
406,267e4d05-7e24-4dd4-a72d-2d602273bb2a,One Earth Gallery & Gifts,-86.88517900000002,40.419323,49,2020-11-02
407,4274fe0f-5663-461c-b70a-bc61dc122aee,Boutique & Gifts by Michele,-86.923612,40.452927,27,2020-11-02
408,79d6e71a-f0ef-4d24-8a86-7301a092a273,The Homestead,-86.923542,40.452838,11,2020-11-02
409,b209226a-38ae-47a8-bf5b-96175cb1cbe4,Party City,-86.856574,40.421024,87,2020-11-02
410,2c20348b-f967-4077-b1d9-6a6bf441e9e4,Goodwill Industries,-86.857745,40.36837,148,2020-11-02
411,63492275-92b0-4510-a86b-6e0fc13635af,Shoup House Antiques,-86.8393,40.510761,12,2020-11-02
412,a0d031ed-1b9b-46f1-9e62-78a844e557c0,Main Street Mercantile,-86.88562900000002,40.41947,11,2020-11-02
413,123d686e-b12f-486a-bf6b-c92c4518b066,Klassy Klutter Flea Market,-86.894635,40.396366,10,2020-11-02
414,59af9ee2-9e4e-446a-85a2-fe130095f5b9,Purdue University Surplus Store,-86.918056,40.415269,93,2020-11-02
415,91b0a0b9-e368-48d5-b614-3c763195cc92,Goodwill Retail Stores,-86.919776,40.451908,104,2020-11-02
416,0f6039a7-afbc-4ba8-b185-9563ba617888,Goodwill Industries,-86.90805300000002,40.454049,170,2020-11-02
417,912e42d8-ddb9-406f-8cef-a6346f9a4ece,Goodwill Industries,-86.84518100000003,40.420126,128,2020-11-02
418,bb7214c9-d1bd-4e66-930c-49e0202964b8,Once Upon a Child,-86.8525,40.418773,74,2020-11-02
419,d7165877-7d9c-404b-8ddb-81c57e67c0f8,Sell it Here,-86.837908,40.410816,143,2020-11-02
420,5d2da982-6dc3-4f9f-ad92-4b30b7b7261e,Trader Buck's Indoor Flea Market,-86.85525600000003,40.392104,141,2020-11-02
421,7772be32-9ac6-4859-bd58-a0e00051729d,Simon & Halle's Pet Boutique,-86.862047,40.367912,64,2020-11-02
422,2591e216-354b-4eb3-88f7-4aa33c48e6e1,North Central Indiana Spay & Neuter,-86.77069200000003,40.532707,4,2020-11-02
423,3214ee54-c53b-42d0-879a-04369031ca61,Klondike Kennels,-86.95317299999998,40.47011,12,2020-11-02
424,45a32cdc-a9b5-4dcf-bce3-bec84d17a0f8,Buckles Feed Depot & Pet Supply,-86.893252,40.414445,58,2020-11-02
425,0f2af428-6bf7-44c3-a177-9ff49dc877ea,Pooch at Play,-86.960661,40.446138,10,2020-11-02
426,0826cf40-668c-4700-b56d-e7f20874a659,Tippecanoe County Humane Society,-86.896181,40.400124,22,2020-11-02
427,62927f01-c4ba-411b-a014-e1ee2a917074,Pooch Palace Resort,-86.903051,40.38750200000001,160,2020-11-02
428,68ed3a51-14d0-4a94-9bd5-81a85b238af7,Laura's Pet Grooming,-86.89281,40.387809,29,2020-11-02
429,d94125f3-8d09-4d3f-bca7-23e146373ab9,All Cats,-86.87710200000002,40.427028,31,2020-11-02
430,10d5cd67-ac19-4eb0-87e2-dd18b7119600,Precious Cuts Grooming,-86.892368,40.40442,31,2020-11-02
431,bfd3f689-5093-4778-a155-daa29098f3de,Bark Avenue Dayspa,-86.828907,40.41964,26,2020-11-02
432,79404558-111f-4075-8b40-9859db011fda,Star Grooming,-86.93411,40.467609,11,2020-11-02
433,2db66e3c-6060-44d0-980d-64412c894b17,Tiffany's Pet Salon,-86.926712,40.459074,21,2020-11-02
434,f09f60c2-5238-4781-a3bb-3f0c8e79f123,Pet Valu,-86.918472,40.453919,29,2020-11-02
435,049ebf35-6aa7-43be-bc99-faa90ae44187,Pet Supplies Plus,-86.85574,40.420471,77,2020-11-02
436,6c21d839-f335-4e54-ac69-f53fc8bc19b7,The Dog House of Lafayette,-86.853492,40.414464,50,2020-11-02
437,810f0557-e5bf-4c9b-9b15-36f810243484,Tricia's Dog House,-86.878908,40.416973,40,2020-11-02
438,ab6c42ab-a35f-4e27-8c55-a935f359f33b,Lafayette Groomers,-86.841593,40.391416,40,2020-11-02
439,c02a96e8-67dc-4cb8-8d77-16291021b24a,PetSmart,-86.853095,40.400579,194,2020-11-02
440,5ad01e4f-3b28-40f1-a7e5-cb378d27f85c,Inspired Fire Glass Studio & Gallery,-86.945899,40.375555,4,2020-11-02
441,4f9090ef-664e-4a84-9506-7a7ca40072fb,The Sage's Shoppe,-86.920386,40.45293,31,2020-11-02
442,ec1c2fc6-f20a-4b02-8679-2e49a274dff3,Crossroads Cigars,-86.890274,40.41832,68,2020-11-02
443,416820fe-2322-419e-8d65-95a0eff22553,West Lafayette Smoke Shop,-86.907544,40.422782,93,2020-11-02
444,638f23ed-ba9f-4caf-9d70-35a9f5857202,Amused Clothing,-86.908764,40.424082,61,2020-11-02
445,2b92033c-4da3-479f-9da6-35fa253e14aa,Discount Tobacco,-86.909396,40.445697,7,2020-11-02
446,a65bc202-5e1c-4640-835d-47de07455a1c,Amused Clothing,-86.862115,40.417351,20,2020-11-02
447,6c6d53ab-4295-4600-bfd6-ec421277c221,iSmoke Vapor,-86.85999699999998,40.422352,51,2020-11-02
448,04261849-1a3e-4176-a28a-7960f50267b0,The Fog Foundry,-86.844964,40.388559,60,2020-11-02
449,276f80c3-ef48-42bb-8ef0-047d7a8ddad3,Kirkland's,-86.841432,40.416194,62,2020-11-02
450,91d0cb28-9c35-419f-9139-35410ca9357d,Cirilla's,-86.85769599999998,40.423485,71,2020-11-02
451,944d1dde-e388-4bf4-be44-45670a3b9cd9,Awards Unlimited,-86.86205,40.424601,32,2020-11-02
452,5e5ac348-d732-4b12-abd6-4cbe990d7f1a,Candlelight Dvlpmnt,-86.982611,40.468653,22,2020-11-02
453,d52acb80-d51c-42ba-995d-bde33a6426f1,Ferrellgas,-86.891572,40.387771,17,2020-11-02
454,5a30cdc9-7d4d-4c4b-a633-d2aed20cb759,Synergy Delivery,-86.863564,40.407439,29,2020-11-02
455,3cd1b17f-4e23-4c6e-900d-f2e193f5a870,Greyhound,-86.89394899999998,40.421542,9,2020-11-02
456,50d5c8dd-ac57-4c0f-8645-c116137acd1b,J R's Towing & Recovery,-86.890211,40.431244,10,2020-11-02
457,024f433c-afb7-41fa-8c2c-af7111e2449d,J & T Recovery,-86.884578,40.442123,15,2020-11-02
458,3076fbbb-8fea-482e-a003-d24ad4bda797,Jim's Garage,-86.88793199999998,40.436248,32,2020-11-02
459,3097fa23-64b3-4287-890c-01d6cc1a2bc1,United States Postal Service (USPS),-86.761701,40.487926,16,2020-11-02
460,702795a1-c23a-4ef9-bf47-bdeebb560b1d,United States Postal Service (USPS),-86.724728,40.247415,55,2020-11-02
461,636ee677-8ba0-4d07-8565-e8268b88d480,United States Postal Service (USPS),-86.772299,40.287025,8,2020-11-02
462,7cc5db44-97bc-4387-a467-f04c63b87c3a,United States Postal Service (USPS),-86.903999,40.251479,2,2020-11-02
463,a42f232a-e9aa-4e34-8259-e2ca882b0edc,United States Postal Service (USPS),-86.768075,40.374155,5,2020-11-02
464,1dea18ca-5e8b-4c81-92c8-2afd5bbe18fe,United States Postal Service (USPS),-87.043161,40.34604,10,2020-11-02
465,f1043fde-1c3d-48dd-91b8-db8dfdb807cf,United States Postal Service (USPS),-86.926907,40.460283,20,2020-11-02
466,aa3f6e57-8705-4826-acc7-2e8a6c5fa408,United States Postal Service (USPS),-86.854042,40.41885900000001,134,2020-11-02
467,0349a3fa-260d-40f6-a0f6-564a74bc3e7b,FedEx,-86.852468,40.423915,57,2020-11-02
